ng	1000000	PREPOSITION
sa	915250	NOUN,PREPOSITION
ang	653506	PROPER_NOUN
na	641028	NOUN,ADJECTIVE
mga	556258	OTHER
ay	363036	NOUN,OTHER
isang	188086	PROPER_NOUN
noong	119416	OTHER
ito	100271	ADJECTIVE
e	98353	NOUN,OTHER
bgcolor	91848	OTHER
si	86541	NOUN,OTHER
ni	80347	PREPOSITION
o	78361	NOUN,OTHER
bilang	78274	NOUN,ADJECTIVE,PREPOSITION
may	66619	PREPOSITION
kategorya	65585	NOUN,OTHER
mula	65124	NOUN,PREPOSITION
bar	54838	NOUN,OTHER
para	49814	ADJECTIVE,PREPOSITION
siya	48998	NOUN,ADJECTIVE
kanyang	44831	OTHER
socorro	39931	OTHER
fefefe	35290	OTHER
kung	35233	PREPOSITION
nito	34988	NOUN,OTHER
sanggunian	34478	NOUN,OTHER
pilipinas	30996	PROPER_NOUN
upang	28646	OTHER
lungsod	28275	NOUN,OTHER
unang	25224	OTHER
isa	23929	PROPER_NOUN
dahil	23810	NOUN,OTHER
bayan	23793	NOUN,ADJECTIVE
nang	23490	OTHER
iba	23238	NOUN,ADJECTIVE
rin	21856	OTHER
ika	21552	NOUN,OTHER
hanggang	21516	PREPOSITION
niya	21112	OTHER
kanilang	20854	OTHER
setyembre	20649	PROPER_NOUN
naging	20516	VERB	maging
bahagi	19936	NOUN,OTHER
saan	19322	OTHER
talaksan	18890	NOUN,OTHER
mas	18318	OTHER
tao	17904	NOUN,OTHER
san	17795	NOUN,OTHER	santa
xs	17291	OTHER
ibang	16980	OTHER
pamamagitan	16947	NOUN,OTHER
pa	16785	NOUN,OTHER
pang	16777	PROPER_NOUN
matatagpuan	16728	OTHER
oktubre	16720	PROPER_NOUN
panahon	16465	NOUN,OTHER
lalawigan	16358	NOUN,OTHER
kasama	16265	NOUN,PREPOSITION
ilang	15948	NOUN,ADJECTIVE
kay	15636	PREPOSITION
marso	15532	PROPER_NOUN
ngunit	15526	OTHER
nasa	15132	NOUN,PREPOSITION
taon	15127	NOUN,OTHER
maaaring	14915	OTHER
disyembre	14647	PROPER_NOUN
munisipalidad	14332	OTHER
dalawang	14210	OTHER
pagkatapos	13861	OTHER
ayon	13773	NOUN,ADJECTIVE
agosto	13632	PROPER_NOUN
pangunahing	13601	OTHER
lamang	13477	NOUN,ADJECTIVE
panlabas	13422	ADJECTIVE
lugar	13408	NOUN,OTHER
bansa	13386	NOUN,OTHER
nobyembre	13237	PROPER_NOUN
enero	13095	PROPER_NOUN
kasaysayan	13070	NOUN,OTHER
tulad	12845	NOUN,ADJECTIVE
kaniyang	12737	OTHER
rehiyon	12598	NOUN,OTHER
kabilang	12414	OTHER
lahat	12314	ADJECTIVE
abril	12300	PROPER_NOUN
maraming	12147	OTHER
pebrero	11892	PROPER_NOUN
ingles	11794	NOUN,ADJECTIVE
kilala	11576	NOUN,ADJECTIVE
mayo	11313	PROPER_NOUN
pangalan	11274	NOUN,OTHER
walang	11268	OTHER
habang	11203	NOUN,ADJECTIVE
itong	11105	OTHER
taong	10959	NOUN,ADJECTIVE
araw	10903	NOUN,ADJECTIVE
bagong	10884	OTHER
italya	10732	PROPER_NOUN
unidos	10669	OTHER
estados	10652	OTHER
la	10571	NOUN,OTHER
ipinanganak	10524	OTHER
sila	10488	NOUN,OTHER
loob	10455	NOUN,OTHER
siglo	10035	NOUN,OTHER
tinatawag	9870	OTHER
timog	9582	NOUN,OTHER
pagitan	9565	NOUN,OTHER
buong	9492	OTHER
anak	9428	NOUN,OTHER
opisyal	9281	NOUN,ADJECTIVE
wikang	9202	OTHER
dating	9111	NOUN,OTHER
pelikula	9102	NOUN,OTHER
hulyo	9033	PROPER_NOUN
ginagamit	8981	VERB	gumamit
artista	8946	NOUN,OTHER
populasyon	8820	NOUN,OTHER
ilalim	8750	NOUN,VERB
hilagang	8725	OTHER
uri	8625	NOUN,OTHER
palomar	8545	OTHER
bago	8499	NOUN,ADJECTIVE,PREPOSITION
dito	8479	OTHER
karaniwang	8340	OTHER
kitt	8272	OTHER
siyang	8237	OTHER
spacewatch	8184	OTHER
buhay	8140	NOUN,ADJECTIVE
naman	8047	OTHER
mundo	7750	NOUN,OTHER
tatlong	7683	OTHER
hapon	7502	NOUN,ADJECTIVE
batas	7438	NOUN,OTHER
simbahan	7395	NOUN,VERB	magsimba
di	7360	NOUN,OTHER
hunyo	7352	PROPER_NOUN
babae	7279	NOUN,OTHER
sumusunod	7240	VERB	sumunod
diyos	7116	NOUN,OTHER
pambansang	7112	OTHER
matapos	7103	VERB	tapusin
bawat	7060	OTHER
unibersidad	7003	NOUN,OTHER
komuna	6881	OTHER
hangganan	6860	NOUN,VERB
parehong	6764	OTHER
kaya	6720	NOUN,ADJECTIVE
kaurian	6651	OTHER
estado	6625	NOUN,OTHER
huling	6623	OTHER
nila	6505	NOUN,ADJECTIVE
pangulo	6504	NOUN,OTHER
maging	6415	VERB
mayroon	6345	VERB,ADJECTIVE
barangay	6345	NOUN,OTHER
album	6343	NOUN,OTHER
ilog	6264	NOUN,OTHER
ngayon	6229	OTHER
higit	6198	NOUN,OTHER
sina	6195	OTHER
karamihan	6157	NOUN,OTHER
tingnan	6119	VERB
malaking	6115	OTHER
naglalaman	6095	OTHER
muling	6080	OTHER
itinatag	6078	VERB	itatag
mayroong	6040	OTHER
tungkol	6030	NOUN,PREPOSITION
halimbawa	6026	NOUN,OTHER
sinaunang	6001	OTHER
wika	5968	NOUN,OTHER
laban	5918	NOUN,ADJECTIVE
panahong	5854	OTHER
kawing	5807	NOUN,OTHER
ikalawang	5727	OTHER
pamahalaan	5695	NOUN,VERB
maynila	5627	PROPER_NOUN
kapag	5588	PREPOSITION
to	5522	PROPER_NOUN
pilipino	5501	NOUN,ADJECTIVE
mesa	5496	NOUN,OTHER
malapit	5489	ADJECTIVE
bundok	5461	NOUN,OTHER
binubuo	5457	VERB	bumuo
hari	5454	NOUN,OTHER
kasalukuyang	5396	OTHER
katulad	5395	NOUN,ADJECTIVE
salitang	5391	OTHER
niyang	5338	OTHER
neat	5287	OTHER
pamilya	5159	NOUN,OTHER
namatay	5157	VERB	mamatay
mataas	5137	ADJECTIVE
bansang	5090	OTHER
pangkat	5090	NOUN,OTHER
