word	pos_values
agoni	noun
agora	noun
agorafobi	noun
agronom	noun
agronomi	noun
agt	noun
agte	verb
agtelse	noun
agter	adj,adv
agterstavn	noun
agtpågivende	adj
agtpågivenhed	noun
agtværdig	adj
agurk	noun
agurketid	noun
ah	intj
ahasverus	name
ahistorisk	adj
ahmen	intj
ahorn	noun
ahornsirup	noun
ahorntræ	noun
ai	noun
aids	noun
aidsepidemi	noun
aikido	noun
aircondition	noun
ajle	noun
ajour	adj
akacietræ	noun
akademi	noun
akademiker	noun
akademisk	adj
akavet	adj
akavethed	noun
akilleshæl	noun
akillessene	noun
akklimatisere	verb
akkolade	noun
akkord	noun
akkordeon	noun
akkumulator	noun
akkumulere	verb
akkurat	adv
akkusativ	noun
akrobat	noun
akrofobi	noun
akronym	noun
aks	noun
akse	noun
aksel	name,noun
akselsen	name
aksiom	noun
akt	noun
aktie	noun
aktieselskab	noun
aktindsigt	noun
aktion	noun
aktionere	verb
aktionsforskning	noun
aktionær	noun
aktiv	adj,noun
aktivere	verb
aktivering	noun
aktivisere	verb
aktivist	noun
aktivitet	noun
aktstykke	noun
aktuel	adj
akupunktur	noun
akutbil	noun
akvakultur	noun
akvamarin	noun
akvarel	noun
akvarium	noun
akvavit	noun
akvædukt	noun
al	noun,pron
alabama	name
alabast	noun
alarm	noun
alarmklokke	noun
alaska	name
albaner	noun
albanien	name
albansk	adj,noun
albanskhed	noun
albatros	noun
albert	name
alberte	name
albertsen	name
albino	noun
albue	noun,verb
albuerum	noun
album	noun
albumin	noun
albæk	name
aldehyd	noun
aldeles	adv
alder	noun
alderdom	noun
aldersgruppe	noun
aldersgrænse	noun
alderspension	noun
alderspensionist	noun
alderssvarende	adj
alderstegen	adj
alderstræk	noun
aldrig	adv
aldring	noun
alen	noun
alene	adj,adv
alenefar	noun
alenehed	noun
alenetid	noun
alenlang	adj
alex	name
alexander	name
alexandersen	name
alexandra	name
alexandria	name
alf	name,noun
alfabet	noun
alfabetisk	adj
alfader	name
alfahan	noun
alfahun	noun
alfapartikel	noun
alfons	noun
alfred	name
algebra	noun
algebraisk	adj
algerier	noun
algeriet	name
algerisk	adj
algeriskhed	noun
algoritme	noun
algoritmisk	adj
alibi	noun
alice	name
alk	noun
alkali	noun
alkalimetal	noun
alkalisk	adj
alkan	noun
alkefugl	noun
alkohol	noun
alkoholforbud	noun
alkoholforgiftning	noun
alkoholfri	adj
alkoholholdig	adj
alkoholiker	noun
alkoholisme	noun
alkoholmisbrug	noun
alkoholmisbruger	noun
alkymist	noun
allan	name
allegori	noun
allegorisk	adj,adv
allehelgensdag	noun
allemandsviden	noun
allerede	adv
allergi	noun
allergifremkaldende	adj
allergiker	noun
allergisk	adj
allesammen	pron
alliance	noun
alligator	noun
alligevel	adv
allike	noun
allokering	noun
alma	name
almagt	noun
almen	adj
almeneje	noun
almengyldig	adj
almengyldighed	noun
almengøre	verb
almengørelse	noun
almenhed	noun
almeninteresse	noun
almenkendt	adj
almenmenneskelig	adj
almennyttig	adj
almensprog	noun
almensproglig	adj
almenvel	noun
almenviden	noun
almindelig	adj,adv
almindeliggøre	verb
almindeliggørelse	noun
almindelighed	noun
almindeligvis	adv
almue	noun
almægtig	adj
almægtighed	noun
alp	noun
alpaka	noun
alper	name
alperne	name
alperose	noun
alsidig	adj
alsidighed	noun
alskens	adj
altan	noun
alter	noun
altergang	noun
alternativ	adj,noun
altertavle	noun
altid	adv
altimeter	noun
alting	noun,pron
altmuligmand	noun
altruistisk	adj
altsaxofon	noun
altæder	noun
alufolie	noun
aluminium	noun
aluminiumsfolie	noun
alveolar	noun
alveolær	adj
alverden	name
alverdens	adj
alvidende	adj
alvidenhed	noun
alvilda	name
alvor	noun
alvorlig	adj
alvorlighed	noun
alvorsmand	noun
alvorsord	noun
amager	noun
amalie	name
amanda	name
amanuensis	noun
amatør	noun
amatørornitolog	noun
ambassade	noun
ambassadør	noun
ambition	noun
ambitiøs	adj
ambolt	noun
ambra	noun
ambulance	noun
americium	noun
amerika	name
amerikaner	noun
amerikansk	adj
amerikanskhed	noun
ametyst	noun
amfibium	noun
amfiteater	noun
amin	noun
aminosyre	noun
amme	noun,verb
ammoniak	noun
ammonium	noun
amnesi	noun
amnesti	noun
amning	noun
amok	adj
amsterdam	name
amt	noun
amundsen	name
amøbe	noun
an	adv
anagram	noun
anakonda	noun
analfabet	noun
analfabetisk	adj
analfabetisme	noun
analog	adj
analogi	noun
analogisk	adj
analsex	noun
analyse	noun
analysere	verb
analytiker	noun
analytisk	adj
ananas	noun
anarki	noun
anarkisme	noun
anarkist	noun
anarkistisk	adj
anatolien	name
anatomi	noun
anatomisk	adj
anbefale	verb
anbringe	verb
anciennitet	noun
and	noun
andagt	noun
andalusier	noun
andebestand	noun
andefedt	noun
andel	noun
andelsbolig	noun
andemad	noun
anden	num,pron
andendag	noun
andengenerationsindvandrer	noun
andengradsligning	noun
andenudgave	noun
anderledes	adj,adv
anderledestænkende	adj
anders	name
andersen	name
andersensk	adj
andersson	name
andorra	name
andorraner	noun
andrea	name
andreas	name
andreasen	name
andresen	name
andrik	noun
androide	noun
ane	name,noun,verb
anekdote	noun
anekdotisk	adj
anelse	noun
anerkende	verb
anerkendelse	noun
anette	name
anfald	noun
anfaldsfri	adj
anføre	verb
anførselstegn	noun
angakok	noun
anger	noun
angerfuld	adj
angergiven	adj
angive	verb
angivelig	adj
angivelse	noun
angiver	noun
angiveri	noun
anglofil	adj,noun
angola	name
angolaner	noun
angolansk	adj
angre	verb
angreb	noun
angribe	verb
angriber	noun
angst	adj,noun
angstanfald	noun
angstskrig	noun
angå	verb
angående	prep
anhedoni	noun
anholde	verb
anholdelse	noun
anhænger	noun
animalsk	adj
animator	noun
anime	noun
animere	verb
animering	noun
anis	noun
anisotrop	adj
anisotropi	noun
anisotropisk	adj
anita	name
anja	name
anke	noun,verb
anker	name,noun
ankerplads	noun
ankersen	name
anklage	noun,verb
ankomme	verb
ankomst	noun
ankomsttid	noun
ankre	verb
anlagt	adj
anledning	noun
anlæg	noun
anlægge	verb
anløben	adj
anmelde	verb
anmeldelse	noun
anmelder	noun
anmode	verb
ann	name
anna	name
anne	name
anne-lise	name
anne-marie	name
anne-mette	name
anne-sofie	name
annektering	noun
annelise	name
annemarie	name
annemette	name
annette	name
anni	name
annie	name
annihilere	verb
annoncere	verb
annoncering	noun
annullation	noun
annullere	verb
annullering	noun
anny	name
anonym	adj
anonymisere	verb
anonymitet	noun
anorak	noun
anordning	noun
anoreksi	noun
anormalitet	noun
ansat	adj
anse	verb
anseelse	noun
anselig	adj
anset	adj
ansigt	noun
ansjos	noun
anskaffe	verb
anskaffelse	noun
anskue	verb
anskuelig	adj
anskueliggøre	verb
anskuelighed	noun
anskuelse	noun
anslag	noun
anslå	verb
anspore	verb
anspænde	verb
anspændelse	noun
anspændt	adj
anstalt	noun
anstand	noun
anstrenge	verb
anstrengelse	noun
anstrengende	adj
anstrøg	noun
anstå	verb
anstændig	adj
anstændighed	noun
anstød	noun
anstødelig	adj
anstødelighed	noun
ansvar	noun
ansvarlig	adj
ansvarliggøre	verb
ansvarsfraskrivelse	noun
ansvarsløs	adj
ansvarsløshed	noun
ansætte	verb
ansættelse	noun
ansættelsessamtale	noun
ansøge	verb
ansøger	noun
ansøgning	noun
antage	verb
antagelig	adj,adv
antagelse	noun
antagonist	noun
antal	noun
antarktis	name
antarktisk	adj
antaste	verb
antenne	noun
anthonsen	name
antibiotikum	noun
antidemokratisk	adj
antiintellektualisme	noun
antikken	noun
antiklerikal	adj
antikrist	name,noun
antilope	noun
antimon	noun
antipartikel	noun
antipati	noun
antisemitisk	adj
antisemitisme	noun
antiseptisk	adj
antisocial	adj
antistof	noun
antitese	noun
antoinette	name
antologi	noun
anton	name
antonie	name
antonsen	name
antonym	adj,noun
antonymi	noun
antropocentrisme	noun
antropolog	noun
antropologi	noun
antropologisk	adj
antropomorf	adj
antropomorfisme	noun
antræffe	verb
antwerpen	name
antyde	verb
antydning	noun
anubis	name
anus	noun
anvende	verb
anvendelse	noun
anyway	adv
anæmisk	adj
anæstesi	noun
aorist	noun
apalhraun	noun
apanage	noun
apati	noun
apatisk	adj
aphrodite	name
apnø	noun
apokalypse	noun
apokope	noun
apollon	name
apologetisk	adj
apoptose	noun
apostolisk	adj
apostrof	noun
apotek	noun
apoteker	noun
apoteose	noun
apoteosere	verb
app	noun
apparat	noun
appellere	verb
appelsin	noun
appelsinfri	adj
appelsinhud	noun
appelsinjuice	noun
appelsinskal	noun
appelsinskræl	noun
appendiks	noun
appetit	noun
applicere	verb
applicering	noun
applikation	noun
april	noun
aprilsnar	noun
apropos	adv,noun,prep
aps	noun
ar	noun
ara	noun
araber	noun
arabien	name
arabisk	adj,noun
arabiskhed	noun
aragonisk	adj
aramæer	noun
arbejde	noun,verb
arbejder	noun
arbejderbi	noun
arbejderklasse	noun
arbejdsbetingelse	noun
arbejdsbi	noun
arbejdsbord	noun
arbejdsdag	noun
arbejdsdefinition	noun
arbejdsdeling	noun
arbejdsdygtig	adj
arbejdsdyr	noun
arbejdsforhold	noun
arbejdsgiver	noun
arbejdskollega	noun
arbejdskraft	noun
arbejdsledig	adj
arbejdslejr	noun
arbejdsliv	noun
arbejdsløs	adj
arbejdsløshed	noun
arbejdsmiljø	noun
arbejdsnarkoman	noun
arbejdsom	adj
arbejdsomhed	noun
arbejdsplads	noun
arbejdsro	noun
arbejdsrum	noun
arbejdstager	noun
arbejdstilladelse	noun
arbejdstøj	noun
arbejdsuge	noun
arbejdsvilkår	noun
arbitrær	adj
ard	noun
areal	noun
ares	name
arg	adj
argentina	name
argentiner	noun
argentinsk	adj
argentinskhed	noun
argon	noun
argument	noun
argumentation	noun
argumentere	verb
arie	noun
arier	noun
arisk	adj
aristofanes	name
aristokrat	noun
aristokrati	noun
aristokratisk	adj
aristophanes	name
aristoteles	name
aristotelisk	adj
aritmetisk	adj
arizona	name
ark	noun
arkade	noun
arkaisk	adj
arkansas	name
arketype	noun
arkipelag	noun
arkitekt	noun
arkitektur	noun
arkitrav	noun
arkiv	noun
arkivar	noun
arkivere	verb
arktis	name
arktisk	adj
arkæolog	noun
arkæologi	noun
arm	adj,noun
armbrøst	noun
armbåndsur	noun
arme	noun
armenien	name
armenier	noun
armensk	adj,noun
armenskhed	noun
armhule	noun
armillarsfære	noun
armlægning	noun
armod	noun
armstol	noun
arne	name,noun
arnesen	name
arnold	name
arnth	name
aromatisk	adj
aron	name
aronsen	name
arp	noun
arpeggio	noun
arrangement	noun
arrangere	verb
arrest	noun
arrestere	verb
arresteret	adj
arresthus	noun
arrig	adj
arrigskab	noun
arrigtrold	noun
arrogance	noun
arrogant	adj
arsen	noun
arsenik	noun
art	noun
arte	verb
artemis	name
arterie	noun
arthur	name
artificiel	adj
artig	adj
artighed	noun
artikel	noun
artiskok	noun
artist	noun
artisteri	noun
artritis	noun
artrose	noun
arv	noun
arve	noun,verb
arvefjende	noun
arvefølgekrig	noun
arvelig	adj
arvesen	name
arvesynd	noun
arvid	name
arving	noun
arytmi	noun
as	noun
asatro	noun
asbest	noun
asbjørn	name
ascorbinsyre	noun
ase	verb
aseksualitet	noun
asen	noun
aseptisk	adj
aserbajdsjan	name
aserbajdsjaner	noun
aserbajdsjansk	adj,noun
asetro	noun
asfalt	noun
asfaltere	verb
asfaltering	noun
asfyksi	noun
asger	name
asgård	name
asiat	noun
asiatiskhed	noun
asie	noun
asien	name
ask	noun
aske	name,noun,verb
askebæger	noun
askepot	name
askeregn	noun
asketræ	noun
askorbinsyre	noun
asmus	name
asocial	adj
asocialitet	noun
asp	noun
asparges	noun
aspartam	noun
aspekt	noun
aspirant	noun
aspiration	noun
aspirere	verb
assemblage	noun
assertiv	adj
assimilation	noun
assimilere	verb
assistent	noun
assistere	verb
assisterende	adj
association	noun
associativ	adj
associativitet	noun
associere	verb
assortiment	noun
assurandør	noun
assyrer	noun
assyriologi	noun
assyrisk	adj
asta	name
astat	noun
asterisk	noun
asteroide	noun
astma	noun
astmaanfald	noun
astmapatient	noun
astmatiker	noun
astmatisk	adj
astrid	name
astrocyt	noun
astrofysik	noun
astrofysiker	noun
astrologi	noun
astrologisk	adj
astronaut	noun
astronom	noun
astronomi	noun
astronomisk	adj
asyl	noun
asylansøger	noun
asymmetrisk	adj
asynkron	adj
at	conj,particle
ateisme	noun
ateist	noun
ateistisk	adj
atgejr	noun
athen	name
athena	name
athene	name
athener	noun
athenienser	noun
atheniensisk	adj
athensk	adj
athenæer	noun
athenæisk	adj
atlanterhavet	name
atlantisk	adj
atlet	noun
atmosfære	noun
atmosfærisk	adj
atol	noun
atom	noun
atomaffald	noun
atombombe	noun
atomkerne	noun
atomkraft	noun
atommasse	noun
atomnedrustning	noun
atomnummer	noun
atomreaktor	noun
atomur	noun
atomvåben	noun
atonal	adj
atrium	noun
atriumhus	noun
atten	num
attentat	noun
attentatforsøg	noun
atter	adv
attest	noun
attestation	noun
attestere	verb
attestering	noun
attisk	adj,noun
attraktiv	adj
attribut	noun
attrå	noun,verb
attråværdig	adj
atypisk	adj
aubergine	noun
auditor	noun
auditorium	noun
august	name,noun
augusta	name
auktionsfirma	noun
auktionshus	noun
australien	name
australier	noun
australsk	adj
australskhed	noun
autenticitet	noun
autentisk	adj
autisme	noun
autist	noun
autistisk	adj
autodidakt	adj,noun
autofokus	noun
autograf	noun
autokrat	noun
autokrati	noun
autokratisk	adj
automat	noun
automatisk	adj,adv
automobil	noun
autonom	adj
autonomi	noun
autoprotolyse	noun
autopsi	noun
autorisation	noun
autorisere	verb
autoritativ	adj
autoritet	noun
autoritetstro	noun
av	adj,intj
avance	noun
avancere	verb
avanceret	adj
avantgarde	noun
ave	noun,verb
avenue	noun
aversion	noun
avet	adv
avis	noun
aviskiosk	noun
avl	noun
avle	verb
avler	noun
avnbøg	noun
avne	noun
avocado	noun
avokado	noun
axel	name
axelsen	name
ayatollah	noun
azurblå	adj
b	character
baby	noun
babyalarm	noun
babybio	noun
babyble	noun
babydoll	noun
babydukke	noun
babyface	noun
babyfløjl	noun
babylem	noun
babylift	noun
babylon	name
babylonien	name
babylonier	noun
babylonisk	adj
babylonsk	adj
babylyserød	adj
babymad	noun
babymassage	noun
babypudder	noun
babysitning	noun
babysitte	verb
babysitter	noun
babysitting	noun
babysnak	noun
babysprog	noun
babysvømning	noun
babysæl	noun
babytøj	noun
babyudstyr	noun
babyvræl	noun
bach	name
bachelor	noun
bachelorgrad	noun
bad	noun
bade	verb
badebukser	noun
badehus	noun
badekar	noun
badekåbe	noun
badevand	noun
badevægt	noun
badeværelse	noun
badminton	noun
badmintonspiller	noun
bag	adv,noun,prep
bagage	noun
bagagevogn	noun
bagatel	noun
bagbord	adv,noun
bagdad	name
bagdel	noun
bagdør	noun
bage	verb
bagefter	adv
bagepulver	noun
bager	noun
bagerbutik	noun
bagerforretning	noun
bageri	noun
bagerlærling	noun
bagetter	adv
baggrund	noun
baggrundsstof	noun
baggrundsstråling	noun
baggård	noun
baghus	noun
bagi	adv,prep
bagklog	adj
bagklogskab	noun
bagkrop	noun
baglyd	noun
bagmand	noun
bagning	noun
bagom	adv,prep
bagpå	adv
bagside	noun
bagskid	noun
bagslag	noun
bagstiv	adj
bagsæde	noun
bagtungevokal	noun
bagud	adv
bagude	adv
bagved	adv,prep
bagværk	noun
bahamaner	noun
bahamansk	adj
bahamas	name
bahrain	name
bahrainer	noun
bahrainsk	adj
bajonet	noun
bajrer	noun
bak	name
bakke	noun,verb
bakkenbarter	noun
bakket	adj
bakse	verb
bakspejl	noun
bakterie	noun
bakteriologi	noun
balance	noun
balde	noun
balder	name
balkansk	adj
balkjole	noun
balkon	noun
ballade	noun
ballademager	noun
ballet	noun
ballisager	name
ballon	noun
balsam	noun
balsamere	verb
balsamering	noun
balsamisk	adj
balstyrig	adj
balstyrisk	adj
baltikum	name
baltisk	adj
baluster	noun
bambus	noun
bamse	noun
bamseknus	noun
banachrum	noun
banal	adj
banalisere	verb
banalisering	noun
banalitet	noun
banan	noun
bananrepublik	noun
bananskræl	noun
band	noun
bandage	noun
bande	noun,verb
bandekrig	noun
bandeord	noun
bandlyse	verb
bandlysning	noun
bane	noun,verb
banecykling	noun
banegård	noun
bang	name
bange	adj
bangebuks	noun
bangkok	name
bangladesh	name
bangladesher	noun
bangladeshisk	adj
bank	noun
bankbog	noun
bankboks	noun
banke	noun,verb
bankerot	adj,noun
bankkonto	noun
bankrøveri	noun
baobab	noun
baobabtræ	noun
bar	adj,noun
barak	noun
barbadier	noun
barbadisk	adj
barbados	name
barbar	noun
barbara	name
barbarisk	adj
barbere	verb
barbering	noun
barberkniv	noun
barbermaskine	noun
barberstol	noun
barcelona	name
bare	adv,conj
barentshavet	name
barfodet	adj
barium	noun
bark	noun
barm	noun
barmhjertig	adj
barmhjertighed	noun
barn	noun
barnagtig	adj
barnagtiggøre	verb
barnagtiggørelse	noun
barnagtighed	noun
barndom	noun
barndomstid	noun
barnebarn	noun
barnepige	noun
barnesoldat	noun
barnevogn	noun
barnlig	adj
barnlighed	noun
barnløs	adj
barnløshed	noun
barnsøl	noun
barok	adj
barometer	noun
baron	noun
baronesse	noun
baroni	noun
barre	noun
barriere	noun
barrikade	noun
barsel	noun
barsk	adj
barskhed	noun
barsle	verb
baryonisk	adj
basar	noun
base	noun
baseball	noun
baseballspiller	noun
basel	name
basilika	noun
basilikum	noun
basilisk	noun
basis	noun
basisk	adj
basker	noun
basket	noun
basketball	noun
basketballkurv	noun
basketballspiller	noun
baskisk	adj,noun
basse	noun
bassin	noun
bast	noun
basta	intj
bastard	noun
bastian	name
bastion	noun
basun	noun
bat	noun
bataljon	noun
bataljonschef	noun
batte	verb
batteri	noun
bauta	noun
bautasten	noun
bavian	noun
bay	name
bayern	name
bearbejde	verb
bearbejdelig	adj
bearbejdelse	noun
bearbejdning	noun
beate	name
bebo	verb
beboelig	adj
beboelse	noun
beboer	noun
beboerhus	noun
bebrejde	verb
bebrejdelse	noun
bebude	verb
bebygge	verb
bebyggelse	noun
bebyrde	verb
bech	name
bed	noun
bedare	verb
bede	noun,verb
bededag	noun
bedehus	noun
bedemand	noun
bederum	noun
bedrag	noun
bedrage	verb
bedrager	noun
bedrageri	noun
bedragerisk	adj
bedre	verb
bedrift	noun
bedring	noun
bedrive	verb
bedrøve	verb
bedrøvelig	adj
bedrøvelse	noun
bedrøvet	adj,adv
bedste	noun
bedstefar	noun
bedsteforælder	noun
bedstemor	noun
bedyre	verb
bedåre	verb
bedårende	adj
bedømme	verb
bedømmelse	noun
bedømmer	noun
bedøve	verb
bedøvelse	noun
befalingsmand	noun
befamle	verb
befamling	noun
befinde	verb
befindende	noun
befolke	verb
befolkning	noun
befolkningstæthed	noun
befordre	verb
befri	verb
befrielse	noun
befrier	noun
befrugte	verb
befrugtning	noun
befrugtningsdygtig	adj
befæste	verb
befæstning	noun
beføjet	adj
begave	verb
begavelse	noun
begavet	adj
begejstret	adj
begejstring	noun
begge	pron
begivenhed	noun
begivenhedshorisont	noun
begravelse	noun
begravelsesplads	noun
begreb	noun
begrebsafklaring	noun
begrebsdannelse	noun
begrebsforvirring	noun
begrebspar	noun
begrebsramme	noun
begrebsverden	noun
begribe	verb
begribelig	adj
begrunde	verb
begrundelse	noun
begrænse	verb
begrænsning	noun
begunstige	verb
begunstigelse	noun
begynde	verb
begyndelse	noun
begyndelsesværdiproblem	noun
begynder	noun
begå	verb
begær	noun
begære	verb
begæring	noun
begærlig	adj
begærlighed	noun
behag	noun
behage	verb
behagelig	adj
behagelighed	noun
behandle	verb
behandler	noun
behandling	noun
beherske	verb
beherskelse	noun
behersket	adj
behjertet	adj
beholde	verb
beholder	noun
behov	noun
behåret	adj
behændig	adj
behændighed	noun
behørig	adj
behøve	verb
beirut	name
bejae	verb
bejleri	noun
bekende	verb
bekendelse	noun
bekender	noun
bekendt	adj,noun
bekendtgøre	verb
bekendtgørelse	noun
bekendtskab	noun
bekkasin	noun
beklage	verb
beklagelse	noun
beklager	intj
beklædning	noun
bekomme	verb
bekostning	noun
bekræfte	verb
bekræftelse	noun
bekvem	adj
bekvemmelighed	noun
bekymre	verb
bekymret	adj
bekymring	noun
bekymringsfri	adj
bekymringsløs	adj
bekæmpe	verb
bekæmpelse	noun
belarus	name
belaruser	noun
belarusisk	adj,noun
belaste	verb
belejlig	adj
belejligt	adv
belejre	verb
belejring	noun
belemre	verb
beleven	adj
belevenhed	noun
belgien	name
belgier	noun
belgierfranc	noun
belgisk	adj
belgiskhed	noun
beliggende	adj
beliggenhed	noun
belize	name
belizer	noun
belizisk	adj
belletrist	noun
belortet	adj
belyse	verb
belysning	noun
belyst	adj
belægge	verb
belæst	adj
beløb	noun
bemyndige	verb
bemyndigelse	noun
bemærke	verb
bemærkning	noun
ben	noun
benarbejde	noun
bendt	name
benedicte	name
benedikte	name
benet	adj
bengel	noun
benhård	adj
benin	name
benjamin	name
benny	name
bent	name
bente	name
benthe	name
bentonit	noun
benyt	verb
benytte	verb
benzen	noun
benzin	noun
benzinstation	noun
benzoesyre	noun
benåde	verb
benådning	noun
benægte	verb
benægter	noun
beograd	name
berede	verb
beredskab	noun
beredt	adj
beredvillig	adj
beredvillighed	noun
beregne	verb
beregnelig	adj
beregnende	adj
beregning	noun
berejse	verb
berejst	adj
beretning	noun
berette	verb
berettige	verb
berettigelse	noun
berettiget	adj
berige	verb
berigelse	noun
berit	name
berkelium	noun
