turkum	549215	OTHER
bilan	312138	PREPOSITION
yil	294041	NOUN,OTHER
yilda	266861	NOUN,OTHER	yil
manbalar	250914	NOUN,OTHER	manba
u	244113	OTHER
aholi	205133	NOUN,OTHER	ahl
uchun	198427	PREPOSITION
joylashgan	175989	VERB	joylashmoq
boʻlgan	168686	VERB	boʻlmoq
boʻyicha	164228	OTHER
bu	138763	OTHER
bir	130704	OTHER
boʻlib	120056	VERB	boʻlmoq
tomonidan	111661	PREPOSITION
punktlari	105551	OTHER
alifbo	101187	NOUN,OTHER
uning	100593	OTHER
nafar	94475	NOUN,OTHER
qiladi	90165	VERB	qilmoq
birinchi	86276	OTHER
eng	86064	OTHER
havolalar	84612	OTHER
aholisi	83177	OTHER
yoki	79825	OTHER
ushbu	79284	OTHER
sifatida	77475	NOUN,OTHER	sifat
qishloq	72109	NOUN,OTHER
tashkil	70492	NOUN,OTHER
yangi	70091	ADJECTIVE
kiradi	68204	VERB	kirmoq
tarkibiga	67333	NOUN,OTHER	tarkib
yilgi	66293	OTHER
oʻz	65800	OTHER
maydoni	65712	OTHER
deb	64894	VERB	demoq
har	61552	OTHER
kishi	61223	NOUN,OTHER
istiqomat	59338	OTHER
fayl	59129	OTHER
a	58839	OTHER
tumani	58356	NOUN,OTHER	tuman
boshqa	57677	ADJECTIVE
oʻzbekiston	57408	PROPER_NOUN
etgan	57073	OTHER
shahar	55675	NOUN,OTHER
ta	55104	OTHER
shuningdek	54431	OTHER
koʻra	53607	VERB	koʻrmoq
qilgan	52773	VERB	qilmoq
milliy	52308	ADJECTIVE
shaharlari	52233	NOUN,OTHER	shahar
davlat	52167	NOUN,OTHER
umumiy	50912	ADJECTIVE
mumkin	50461	ADJECTIVE
ega	49329	NOUN,OTHER
qarshi	48051	PROPER_NOUN
geografiyasi	46995	NOUN,OTHER	geografiya
mavjud	46641	ADJECTIVE
etilgan	46442	OTHER
kommuna	46406	OTHER
bor	45491	OTHER
soʻng	45041	OTHER
viloyati	44474	NOUN,OTHER	viloyat
boʻldi	44459	VERB	boʻlmoq
katta	44243	NOUN,ADJECTIVE
yildan	44159	NOUN,OTHER	yil
bosh	43479	NOUN,OTHER
ikki	42916	OTHER
oyida	42900	NOUN,OTHER	oy
olib	42638	VERB	olmoq
keyin	42632	OTHER
shu	42543	OTHER
ular	41762	OTHER
asosiy	41094	OTHER
ishlab	40771	VERB	ishlamoq
dengiz	39682	NOUN,OTHER
qilish	39380	VERB	qilmoq
xalqaro	39367	ADJECTIVE
tugʻilgan	39202	OTHER
jahon	38878	NOUN,OTHER
yilning	38863	NOUN,OTHER	yil
ikkinchi	38172	OTHER
yillarda	37789	NOUN,OTHER	yil
yana	37480	OTHER
olingan	37339	OTHER
qildi	37282	VERB	qilmoq
haqida	36824	PREPOSITION
terma	35796	OTHER
futbol	35091	OTHER
kuni	34788	NOUN,OTHER	kun
biri	33940	OTHER
yaxshi	33752	ADJECTIVE
oʻrtacha	33333	OTHER
hamda	33270	OTHER
vafot	33251	NOUN,OTHER
olish	33136	VERB	olmoq
hisoblanadi	33135	OTHER
kabi	32722	PREPOSITION
koʻp	32706	OTHER
ayollar	32687	NOUN,OTHER	ayol
jamoasi	32172	NOUN,OTHER	jamoa
qayta	31849	OTHER
asl	31158	OTHER
rasmiy	31006	ADJECTIVE
futbolchilari	31004	NOUN,OTHER	futbolchi
suv	30697	NOUN,OTHER
mintaqasida	30498	NOUN,OTHER	mintaqa
qilingan	30418	OTHER
omborida	30150	NOUN,OTHER	ombor
balandlikda	30147	OTHER
tumanidagi	29979	OTHER
yuqori	29919	OTHER
sathidan	29818	OTHER
boʻladi	29815	VERB	boʻlmoq
orqali	29195	OTHER
olgan	28951	VERB	olmoq
toshkent	28695	PROPER_NOUN
etdi	28606	OTHER
kvadrat	28411	OTHER
respublikasi	28324	NOUN,OTHER	respublika
erkak	28284	NOUN,OTHER
nomi	28142	OTHER
uni	27908	OTHER
iborat	27831	OTHER
oʻzining	27807	OTHER
tugʻilganlar	27616	OTHER
ammo	27604	OTHER
ularning	27592	OTHER
zichligi	27205	NOUN,OTHER	zichlik
mansub	27144	OTHER
shahrida	27131	OTHER
turli	27095	OTHER
fransiyaning	26863	NOUN,OTHER	fransiya
ning	26536	OTHER
oʻrta	26490	NOUN,ADJECTIVE
nashrida	26455	OTHER
hududi	26357	OTHER
qoʻlga	26316	NOUN,OTHER	qoʻl
katalog	26242	OTHER
barcha	26107	OTHER
faoliyati	26103	NOUN,OTHER	faoliyat
oʻtgan	26040	OTHER
ilk	25337	OTHER
okrugi	25163	NOUN,OTHER	okrug
kilometrga	25118	OTHER
tarixi	25016	NOUN,OTHER	tarix
tur	25009	OTHER
turi	25002	OTHER
ishtirok	24992	NOUN,OTHER
departamenti	24764	OTHER
yerda	24670	NOUN,OTHER	yer
marta	24537	NOUN,OTHER
asr	24255	NOUN,OTHER
davomida	24248	NOUN,OTHER	davom
keyinchalik	24173	OTHER
rossiya	24087	PROPER_NOUN
oʻyinda	23409	NOUN,OTHER	oʻyin
oʻrtasidagi	23295	OTHER
kelib	23137	VERB	kelmoq
janubiy	22888	ADJECTIVE
qarashli	22842	OTHER
qismi	22833	OTHER
aqsh	22778	OTHER
shimoliy	22639	ADJECTIVE
markaziy	22542	ADJECTIVE
adabiyotlar	22387	NOUN,OTHER	adabiyot
qabul	22216	NOUN,OTHER
yaqin	22045	OTHER
mashhur	21881	OTHER
xizmat	21852	NOUN,OTHER
shundan	21764	OTHER
biroq	21733	OTHER
oid	21565	PREPOSITION
koordinatalar	21373	OTHER
uchraydi	21207	VERB	uchramoq
germaniya	21056	NOUN,OTHER
etadi	20995	OTHER
oldi	20958	VERB	olmoq
amalga	20902	OTHER
oʻsha	20902	OTHER
vikimaʼlumotlarda	20831	OTHER
madaniy	20800	OTHER
klubi	20781	OTHER
yevropa	20534	PROPER_NOUN
qarang	20334	OTHER
asosan	20272	OTHER
jumladan	20239	OTHER
birga	20198	OTHER
kichik	20155	ADJECTIVE
koʻplab	20064	OTHER
etib	19904	OTHER
keng	19819	ADJECTIVE
eʼlon	19695	OTHER
boʻlishi	19589	OTHER
harbiy	19428	ADJECTIVE
juda	19333	OTHER
yillar	19077	NOUN,OTHER	yil
oilasiga	19050	NOUN,OTHER	oila
ijro	18959	OTHER
ilmiy	18917	ADJECTIVE
sayti	18868	NOUN,OTHER	sayt
amerika	18841	PROPER_NOUN
qilib	18767	VERB	qilmoq
taʼlim	18760	OTHER
yili	18687	NOUN,OTHER	yil
provinsiyasi	18681	NOUN,OTHER	provinsiya
futbolchilar	18536	NOUN,OTHER	futbolchi
unga	18422	OTHER
yirik	18420	OTHER
suratga	18367	NOUN,OTHER	surat
davom	18359	NOUN,OTHER
davrida	18270	NOUN,OTHER	davr
tufayli	18259	OTHER
osiyo	18232	PROPER_NOUN
yilgacha	18230	OTHER
yarim	18195	OTHER
tashqari	18056	OTHER
faqat	18016	OTHER
oladi	17854	VERB	olmoq
hozirgi	17831	OTHER
asosida	17831	OTHER
insonlar	17804	NOUN,OTHER	inson
keyingi	17752	OTHER
paydo	17665	OTHER
xalq	17644	NOUN,OTHER
bogʻliq	17545	OTHER
yillik	17457	OTHER
ikkita	17391	OTHER
roʻyxatga	17312	OTHER
buyuk	17218	ADJECTIVE
kelgan	17214	VERB	kelmoq
