word	pos_values
aristokratisk	adj
aristoteles	name
aritmetikk	noun
ark	noun
arkade	noun
arkadespill	noun
arkaisere	verb
arkaisk	adj
arkaisme	noun
arkeisk	adj
arkeolog	noun
arkeologi	noun
arkeologisk	adj
arketyp	noun
arkhangelsk	name
arkipel	noun
arkipelag	noun
arkitekt	noun
arkitektonisk	adj
arkitektur	noun
arkiv	noun
arkivar	noun
arkivere	verb
arkont	noun
arktis	name
arktisk	adj
arm	adj,noun
armbind	noun
armbrøst	noun
armbånd	noun
armbåndsur	noun
armener	noun
armenia	name
armenier	noun
armensk	adj,noun
armhule	noun
armkrok	noun
armlene	noun
armodsdom	noun
armring	noun
arne	name
arnesen	name
arnested	noun
aroma	noun
aromatisk	adj
arr	noun
arrangement	noun
arrangere	verb
arrest	noun
arrestasjon	noun
arrestere	verb
arrig	adj
arroganse	noun
arsen	noun
art	noun
artefakt	noun
arterie	noun
arteriol	noun
artig	adj
artikkel	noun
artikulere	verb
artilleri	noun
artisjokk	noun
artist	noun
artritt	noun
artsnavn	noun
aruba	name
arv	noun
arve	verb
arvelig	adj
arvid	name
arving	noun
arvtager	noun
as	noun
asalea	noun
asbest	noun
aseksualitet	noun
aseksuell	adj
aserbajdsjan	name
aserbajdsjaner	noun
aserbajdsjansk	adj,noun
asfalt	noun
asfaltere	verb
asia	name
asiat	noun
asiatisk	adj
asjett	noun
ask	noun
aske	noun
askebeger	noun
askenas	noun
askenasi	noun
askepott	name
asker	name
askim	name
asorene	name
aspekt	noun
ass	noun
assimilasjon	noun
assimilere	verb
assimilering	noun
assistanse	noun
assistent	noun
assistere	verb
assisterende	adj
assosiasjon	noun
assosiere	verb
assosiert	adj
assyrer	noun
assyria	name
assyrisk	adj
astat	noun
asteroide	noun
astigmatisme	noun
astma	noun
astmatiker	noun
astmatisk	adj
astrakan	noun
astrofysikk	noun
astrologi	noun
astrologisk	adj
astronaut	noun
astronom	noun
astronomi	noun
astronomisk	adj
asurblå	adj
asyl	noun
asylmottak	noun
asylsøker	noun
asymmetrisk	adj
asymptomatisk	adj
asynkron	adj
at	conj
atavisme	noun
ateisme	noun
ateist	noun
ateistisk	adj
atelier	noun
aten	name
aterosklerose	noun
athen	name
atlanterhavet	name
atlantisk	adj
atlas	noun
atmosfære	noun
atmosfæretrykk	noun
atmosfærisk	adj
atoll	noun
atom	noun
atomavfall	noun
atombombe	noun
atomkraft	noun
atomkrig	noun
atommasse	noun
atomnummer	noun
atomreaktor	noun
atomur	noun
atomvekt	noun
atomvåpen	noun
atrium	noun
atrofi	noun
atsjo	intj
atskillig	adv
atten	num
attende	adj
attentat	noun
attentatforsøk	noun
attentatmann	noun
atter	adv
attest	noun
attpåtil	adv
attraksjon	noun
attraktiv	adj
attrå	verb
attåt	adv
au	adv,intj
audiens	noun
audiovisuell	adj
auditorium	noun
audnedal	name
augur	noun
august	name,noun
auke	noun
aukra	name
auksjon	noun
auksjonarius	noun
auksjonere	verb
auksjonshus	noun
aula	noun
aura	name
aurdal	name
aurdøl	noun
aure	name
aurland	name
aurskog-høland	name
auspisier	noun
aust-agder	name
austavind	noun
austegd	noun
austgulen	name
australia	name
australier	noun
australsk	adj
austronesisk	adj,noun
autentisitet	noun
autentisk	adj
autisme	noun
autoerotisisme	noun
autofokus	noun
autograf	noun
autokrom	adj
autolyse	noun
automat	noun
automatisere	verb
automatisk	adj,adv
autonom	adj
autonomi	noun
autopilot	noun
autorisasjon	noun
autorisere	verb
autorisert	adj
autoritativ	adj
autoritet	noun
autoritær	adj
av	adv,prep
avance	noun
avansere	verb
avansert	adj
avantgarde	noun
avarisk	adj,noun
avbestille	verb
avbetale	verb
avbetaling	noun
avbilde	verb
avbildning	noun
avbrekk	noun
avbryte	verb
avdekke	verb
avdele	verb
avdeling	noun
avdelingssjef	noun
avdelt	adj
avdrag	noun
avduke	verb
avdød	adj
ave	noun
aversjon	noun
avertere	verb
averøy	name
avfall	noun
avfallsforbrenning	noun
avfallspapir	noun
avfolke	verb
avfolking	noun
avfyre	verb
avføde	verb
avføring	noun
avføringsmiddel	noun
avgang	noun
avgass	noun
avgi	verb
avgjøre	verb
avgjørelse	noun
avgjørende	adj
avgrense	verb
avgrensing	noun
avgrunn	noun
avgå	verb
avgående	adj
avgått	adj
avhandling	noun
avhende	verb
avhenge	verb
avhengig	adj
avhengighet	noun
avhjelpe	verb
avhold	noun
avholde	verb
avholdsbevegelse	noun
avhør	noun
avhøre	verb
aviarium	noun
avis	noun
avisartikkel	noun
avise	verb
avispapir	noun
avkastning	noun
avkjøle	verb
avkjøling	noun
avklare	verb
avkom	noun
avkorte	verb
avkrefte	verb
avkriminalisere	verb
avkrok	noun
avl	noun
avlang	adj
avlede	verb
avledning	noun
avlese	verb
avlevere	verb
avling	noun
avlive	verb
avlsgård	noun
avlyse	verb
avløp	noun
avløpsvann	noun
avløse	verb
avmerke	verb
avmystifisere	verb
avreise	noun
avrenning	noun
avrunde	verb
avrundet	adj
avsalte	verb
avsalting	noun
avsaltingsanlegg	noun
avsetning	noun
avsette	verb
avsi	verb
avskaffe	verb
avskaffelse	noun
avskjed	noun
avskjære	verb
avskoge	verb
avskoging	noun
avskrekke	verb
avsky	noun,verb
avskyelig	adj
avslag	noun
avslappende	adj
avslappet	adj
avslapping	noun
avslutning	noun
avslutte	verb
avslå	verb
avsløre	verb
avsnitt	noun
avsondre	verb
avspeile	verb
avsporing	noun
avstamning	noun
avstand	noun
avstandsforhold	noun
avstemning	noun
avstivning	noun
avstå	verb
avståelse	noun
avta	verb
avtagbar	adj
avtale	noun,verb
avtrede	noun
avtrekker	noun
avvente	verb
avverge	verb
avvik	noun
avvike	verb
avvikle	verb
avvise	verb
avvæpne	verb
avvæpnende	adj
ayatollah	noun
azteker	noun
b	character,noun
b-dur	noun
bable	verb
babord	adv,noun
baby	noun
babyloner	noun
babylonsk	adj
babymat	noun
babyolje	noun
bachelor	noun
bachelorgrad	noun
bacon	noun
bad	noun
bade	verb
badeand	noun
badebukse	noun
badeby	noun
badedrakt	noun
badekar	noun
baderom	noun
badetøy	noun
badevann	noun
badminton	noun
badmintonbane	noun
badmintonspiller	noun
badstue	noun
bag	noun
bagasje	noun
bagasjerom	noun
bagdad	name
bagett	noun
bahamaner	noun
bahamansk	adj
bahamas	name
bahrain	name
bahrainer	noun
bahrainsk	adj
bajas	noun
bajonett	noun
bak	adv,noun,prep
bakbein	noun
bakdør	noun
bake	verb
bakebolle	noun
bakende	noun
bakepapir	noun
bakepulver	noun
baker	noun
bakeri	noun
bakerst	adv
bakfra	adv
bakgate	noun
bakgrunn	noun
bakgård	noun
bakhjul	noun
baking	noun
bakke	noun,verb
bakkenett	noun
bakkenivå	noun
bakkepersonale	noun
bakksag	noun
baklengs	adj,adv
bakluke	noun
bakover	adv
bakparti	noun
bakre	adj
baksete	noun
bakside	noun
bakster	noun
baktanke	noun
bakteppe	noun
bakterie	noun
bakteriell	adj
bakteriolog	noun
bakteriologi	noun
bakteriologisk	adj
bakvei	noun
balaklava	noun
balalaika	noun
balanse	noun
balansere	verb
balanseror	noun
balboa	noun
balkan	name
balkansk	adj
balkong	noun
ball	noun
ballangen	name
ballast	noun
ballbesittelse	noun
ballerina	noun
ballett	noun
ballgutt	noun
ballistisk	adj
ballkjole	noun
ballong	noun
ballotere	verb
ballsal	noun
ballspill	noun
balltre	noun
balrog	noun
balsampære	noun
baltisk	adj
baluchi	noun
baluchistan	name
balutsjer	noun
balutsji	noun
balutsjistan	name
bamble	name
bambus	noun
bambusrør	noun
bambusskudd	noun
banan	noun
bananas	adj
bananrepublikk	noun
bananskall	noun
banansplitt	noun
band	noun
bandasje	noun
bane	noun,verb
banebrytende	adj
bangladesh	name
bangladesher	noun
bangladeshisk	adj
banjo	noun
bank	noun
bankboks	noun
banke	noun,verb
banker	noun
bankett	noun
bankhvelv	noun
bankkonto	noun
bankran	noun
banne	verb
banner	noun
bannlyse	verb
bantu	noun
baptisme	noun
baptist	noun
baptistkirke	noun
bar	adj,noun
barbader	noun
barbadisk	adj
barbados	name
barbar	noun
barbarisk	adj
barbeint	adj
barberblad	noun
barbere	verb
barberhøvel	noun
barberkost	noun
barberkrem	noun
barberskum	noun
barbo	name
barbro	name
barbrystet	adj
bardus	adj,adv
bare	adv,conj
barentshavet	name
barhodist	noun
barium	noun
bark	noun
barkass	noun
barlind	noun
barmhjertig	adj
barn	noun
barndom	noun
barndomsrival	noun
barndomstid	noun
barnearbeid	noun
barnebarn	noun
barnebok	noun
barnebrud	noun
barnedødelighet	noun
barneekteskap	noun
barnefamilie	noun
barnehage	noun
barnelege	noun
barnelærdom	noun
barnemat	noun
barnemishandling	noun
barnepass	noun
barneprostituert	noun
barneprostitusjon	noun
barnerik	adj
barnerim	noun
barneskirenn	noun
barneskole	noun
barnesoldat	noun
barnesykdom	noun
barnetog	noun
barnetoga	noun
barnetrygd	noun
barnevogn	noun
barnløs	adj
barnslig	adj
barnål	noun
barokk	adj,noun
barokkmusikk	noun
barometer	noun
barometri	noun
baron	noun
baronesse	noun
barre	noun
barriere	noun
barriererev	noun
barrikade	noun
barrikadere	verb
barsk	adj
barskog	noun
bart	noun
bartender	noun
bartre	noun
baryton	noun
basalt	noun
basaltisk	adj
basar	noun
base	noun
baseball	noun
basere	verb
basetall	noun
basilika	noun
basilikum	noun
basis	noun
basisk	adj
basisår	noun
basjkirsk	noun
basker	noun
basket	noun
basketball	noun
baskisk	adj,noun
bass	noun
basse	noun
basseng	noun
bastion	noun
bataljon	noun
batong	noun
batteri	noun
batteridrevet	adj
batterilader	noun
battuta	adv
baug	noun
bauksitt	noun
bauxitt	noun
bavian	noun
bayern	name
bayersk	adj
bayonneskinke	noun
be	verb
bearbeide	verb
bearbeidelse	noun
beaufortskala	noun
bebo	verb
beboelig	adj
beboer	noun
bebyggelse	noun
bed	noun
bedervet	adj
bedrageri	noun
bedragerisk	adj
bedre	verb
bedrift	noun
bedring	noun
bedyre	verb
bedårende	adj
bedømme	verb
bedøve	verb
bedøvelse	noun
befale	verb
befaling	noun
befeste	verb
befestet	adj
befinne	verb
befolke	verb
befolket	adj
befolkning	noun
befolkningsrik	adj
befolkningstall	noun
befolkningstetthet	noun
befolkningsvekst	noun
befordra	verb
befordre	verb
befordret	verb
befordring	noun
befrakter	noun
befri	verb
befrielse	noun
befrielseskrig	noun
befrier	noun
befrukte	verb
befruktning	noun
begavelse	noun
begavet	adj
begeistring	noun
beger	noun
begerglass	noun
begge	det
begi	verb
begivenhet	noun
begjær	noun
begjæring	noun
beglo	verb
begonia	noun
begrave	verb
begredelig	adj
begrense	verb
begrenset	adj
begrensning	noun
begrep	noun
begripe	verb
begripelse	noun
begrunne	verb
begrunnelse	noun
begynne	verb
begynnelse	noun
begynner	noun
begå	verb
behagelig	adj
behandle	verb
behandling	noun
behandlingsform	noun
behandlingsgebyr	noun
beherske	verb
behjelpelig	adj
beholde	verb
beholder	noun
behov	noun
behå	noun
behåret	adj
behøve	verb
beige	adj
beijing	name
bein	noun
beinhard	adj
beinløs	adj
beinmel	noun
beist	noun
beite	noun,verb
beiteland	noun
beitemark	noun
beiting	noun
bek	noun
bekjempe	verb
bekjentgjøre	verb
bekk	noun
bekken	noun
beklage	verb
beklager	intj
bekmørk	adj
bekrefte	verb
bekreftelse	noun
bekvemmelig	adj
bekvemmelighet	noun
bekvemmelighetsflagg	noun
bekymre	verb
bekymring	noun
belage	verb
belarus	name
belaste	verb
belastning	noun
belegge	verb
belegningsstein	noun
beleire	verb
beleiring	noun
belg	noun
belgia	name
belgier	noun
belgisk	adj
beliggende	adj
beliggenhet	noun
belize	name
belizer	noun
belizisk	adj
belje	verb
belte	noun
belyse	verb
belysning	noun
belønne	verb
belønning	noun
beløp	noun
beløpe	verb
bemanne	verb
bemerke	verb
bemerkelsesverdig	adj
bemyndige	verb
ben	noun
benektelse	noun
benevne	verb
benevning	noun
bengalbukta	name
bengali	noun
bengalrev	noun
benin	name
beniner	noun
beninsk	adj
benk	noun
bensin	noun
bensinmotor	noun
bensinstasjon	noun
bensintank	noun
benytte	verb
benzen	noun
benzenring	noun
benzosyre	noun
benåde	verb
beograd	name
beordre	verb
berber	noun
berbersk	adj,noun
berbisk	adj,noun
berbu	name
beredskap	noun
beregne	verb
beregning	noun
beretning	noun
berg	noun
berg-og-dal-bane	noun
bergart	noun
berge	verb
bergen	name
bergenser	noun
bergensk	adj
berggrunn	noun
berging	noun
bergingsbil	noun
bergknatt	noun
bergknaus	noun
bergmann	noun
bergnabb	noun
bergstad	noun
bergvegg	noun
bergverk	noun
beriberi	noun
berike	verb
beringhavet	name
berlin	name
berlinerbolle	noun
beroligende	adj
bertel	name
bertelsen	name
berthel	name
berthelsen	name
beruset	adj
beryktet	adj
beryll	noun
beryllium	noun
berømt	adj
berømthet	noun
berøre	verb
berøring	noun
berøringsskjerm	noun
bes-øyene	name
beseira	verb
beseire	verb
beseiret	verb
besetning	noun
besette	verb
besettelse	noun
besitte	verb
besittelse	noun
besj	adj
besk	adj
beskaffenhet	noun
beskatning	noun
beskatte	verb
beskjed	noun
beskjeden	adj
beskjeftige	verb
beskjære	verb
beskrive	verb
beskrivelse	noun
beskrivende	adj
beskue	verb
beskylde	verb
beskyldning	noun
beskytte	verb
beskyttelse	noun
beskyttende	adj
beskytter	noun
beskyttet	adj
beslektet	adj
beslutning	noun
beslutningstaker	noun
beslutte	verb
besluttsom	adj
besluttsomt	adv
beslå	verb
besoar	noun
besparelse	noun
bestand	noun
bestanddel	noun
bestandig	adj,adv
beste	noun
bestefar	noun
besteforelder	noun
bestemme	verb
bestemmelse	noun
bestemor	noun
bestemorstang	noun
bestemt	adj
bestevenn	noun
bestevenninne	noun
bestialitet	noun
bestialsk	adj
bestige	verb
bestikk	noun
