word	pos_values
anhållan	noun
anhållande	noun
anhållen	adj
anhörig	adj
anhöriginvandring	noun
anilinförgiftning	noun
anilingus	noun
animalisk	adj
animation	noun
animatronik	noun
animatör	noun
anime	noun
animera	verb
animerad	adj
animering	noun
animism	noun
animositet	noun
aning	noun
aningslös	adj
aningslöshet	noun
anis	noun
anisomorfi	noun
anita	name
anja	name
anka	noun
ankar	noun
ankarbarn	noun
ankare	noun
ankarkätting	noun
ankarlina	noun
ankarplats	noun
ankbröst	noun
ankdamm	noun
ankeborg	name
ankel	noun
ankism	noun
ankist	noun
anklaga	verb
anklagad	adj
anklagare	noun
anklagelse	noun
anklagelsepunkt	noun
anknuten	adj
anknytning	noun
ankomma	verb
ankomst	noun
ankomstdatum	noun
ankomsttid	noun
ankra	verb
ankring	noun
ankunge	noun
anlag	noun
anlagd	adj
anlagsbärare	noun
anlagstest	noun
anledning	noun
anlete	noun
anletsdrag	noun
anlita	verb
anlägg	noun
anlägga	verb
anläggning	noun
anläggningstillgång	noun
anländ	adj
anlända	verb
anlöpa	verb
anlöpt	adj
anmana	verb
anmaning	noun
anmoda	verb
anmodan	noun
anmäla	verb
anmälan	noun
anmälans	noun
anmäld	adj
anmälning	noun
anmärka	verb
anmärkning	noun
anmärkningsvärd	adj
ann	name
ann-charlotte	name
ann-kristin	name
ann-mari	name
ann-marie	name
ann-sofi	name
ann-sofie	name
anna	name
anna-karin	name
annalka	verb
annalkande	adj,noun
annamit	noun
annan	pron
annandag	noun
annanstans	adv
annars	adv
anne	name
anne-marie	name
annektera	verb
annekterad	adj
annektering	noun
anneli	name
annelie	name
annerstad	name
annette	name
annex	noun
anni	name
annica	name
annie	name
annihilering	noun
annika	name
anno	adv
annons	noun
annonsera	verb
annonsförbud	noun
annonskampanj	noun
annonspelare	noun
annonsör	noun
annorlunda	adj,adv
annotera	verb
annuitet	noun
annullera	verb
annullerad	adj
annullering	noun
anny	name
anod	noun
anomali	noun
anonym	adj
anonymisera	verb
anonymisering	noun
anonymitet	noun
anor	noun
anordna	verb
anordning	noun
anorektiker	noun
anorexi	noun
anpassa	verb
anpassad	adj
anpassbar	adj
anpasslighet	noun
anpassning	noun
anpassningsbar	adj
anrik	adj
anrika	verb
anrikning	noun
anrikningsprogram	noun
anrop	noun
anropa	verb
anropssignal	noun
anrätta	verb
anrättad	adj
anrättning	noun
ansa	verb
ansad	adj
ansamla	verb
ansamling	noun
ansats	noun
anse	verb
ansedd	adj
anseende	noun,prep
ansenlig	adj
ansikte	noun
ansiktsblind	adj
ansiktsblindhet	noun
ansiktsdrag	noun
ansiktshår	noun
ansiktsigenkänning	noun
ansiktslyft	noun
ansiktslös	adj
ansiktsmålning	noun
ansiktsryckning	noun
ansiktsskada	noun
ansiktsuttryck	noun
ansjovis	noun
anskaffa	verb
anskaffarfrihet	noun
anskaffbar	adj
anskaffning	noun
anskaffningskostnad	noun
anskaffningsvärde	noun
anskrämlig	adj
anslag	noun
anslagen	adj
anslagstavla	noun
anslagsökning	noun
ansluta	verb
ansluten	adj
anslutning	noun
anslutningsakt	noun
anslutningsdon	noun
anslutningsflyg	noun
anslutningsfördrag	noun
anslå	verb
anslående	adj,adv
ansning	noun
anspela	verb
anspelad	adj
anspelning	noun
anspråk	noun
anspråksfull	adj
anspråksfullhet	noun
anspråkslös	adj
anspråkslöshet	noun
anspråkslöst	adv
anspänning	noun
anstalt	noun
anstifta	verb
anstiftan	noun
anstiftare	noun
anstormning	noun
anstrykare	noun
anstränga	verb
ansträngande	adj
ansträngd	adj
ansträngning	noun
ansträngningsinkontinens	noun
anställa	verb
anställbar	adj
anställd	adj
anställning	noun
anställningsavtal	noun
anställningsbar	adj
anställningsbarhet	noun
anställningsförmån	noun
anställningsintervju	noun
anställningskontrakt	noun
anställningstrygghet	noun
anställningsvillkor	noun
anständig	adj
anständighet	noun
anständigt	adv
anstå	verb
anstånd	noun
anstöt	noun
anstötlig	adj
anstötlighet	noun
ansvar	noun
ansvara	verb
ansvarig	adj
ansvarsfrihet	noun
ansvarsfriskrivning	noun
ansvarsfull	adj
ansvarsfullhet	noun
ansvarsförsäkring	noun
ansvarslös	adj
ansvarslöshet	noun
ansvarsområde	noun
ansvarstagande	adj,noun
ansätta	verb
ansöka	verb
ansökan	noun
ansökning	noun
ansökningsdatum	noun
anta	verb
antagande	noun
antagen	adj
antagligen	adv
antagning	noun
antagningsbesked	noun
antagonism	noun
antagonist	noun
antagonistisk	adj
antal	noun
antarktis	name
antarktisk	adj
antasta	verb
antastad	adj
antecipering	noun
anteckna	verb
antecknad	adj
antecknare	noun
anteckning	noun
anteckningsblock	noun
anteckningsbok	noun
antenn	noun
antepenultima	noun
antiamerikanism	noun
antiamerikansk	adj
antiballistisk	adj
antibiotika	noun
antibiotikaresistens	noun
antibiotikaresistent	adj
antibiotikum	noun
antibiotisk	adj
antibyråkratisk	adj
anticyklon	noun
antidemokrat	noun
antidemokratisk	adj
antiderivata	noun
antifascistisk	adj
antiferromagnetisk	adj
antiferromagnetism	noun
antigua	name
antiguan	noun
antiguansk	adj
antiguanska	noun
antihistamin	noun
antihjälte	noun
antihjältinna	noun
antiimperialistisk	adj
antiintellektualism	noun
antik	adj
antikaffär	noun
antikapitalistisk	adj
antiken	noun
antikhandlare	noun
antikmässa	noun
antikommunism	noun
antikommunist	noun
antikommunistisk	adj
antikommutativ	adj
antikommutativitet	noun
antikrist	name,noun
antikristlig	adj
antikritik	noun
antikropp	noun
antiksamling	noun
antikvariat	noun
antikvarie	noun
antikvark	noun
antikvitet	noun
antikvitetshandlare	noun
antillerna	name
antillisk	adj
antilop	noun
antimateria	noun
antimilitaristisk	adj
antimon	noun
antingen	conj
antinomism	noun
antinomist	noun
antinomistisk	adj
antioken	noun
antiokensk	adj
antiokia	name
antipapist	noun
antiparallell	adj
antipartikel	noun
antipati	noun
antipod	noun
antipodisk	adj
antirakitisk	adj
antirasism	noun
antirasist	noun
antirasistisk	adj
antirynkkräm	noun
antisemit	noun
antisemitisk	adj
antisemitism	noun
antiseptik	noun
antiseptika	noun
antiseptikum	noun
antiseptisk	adj
antisionism	noun
antisionist	noun
antisionistisk	adj
antisocial	adj
antisymmetrisk	adj
antites	noun
antitrinitarie	noun
antitrinitarisk	adj
antitrinitarism	noun
antiviral	adj
antivirus	noun
antivirusprogram	noun
antologi	noun
anton	name
antonia	name
antonsson	name
antonym	adj,noun
antonymi	noun
antropofag	noun
antropofagi	noun
antropolog	noun
antropologi	noun
antropologisk	adj
antroposofisk	adj
anträffa	verb
anträffbar	adj
anträffbarhet	noun
antwerpen	name
antyda	verb
antydan	noun
antydd	adj
antända	verb
antändbar	adj
antändlig	adj
antändlighet	noun
antändning	noun
anund	name
anus	noun
anvisa	verb
anvisad	adj
anvisning	noun
använd	adj
använda	verb
användardefinierad	adj
användare	noun
användargränssnitt	noun
användaridentitet	noun
användarkonto	noun
användarnamn	noun
användarsida	noun
användaruppgift	noun
användarvillkor	noun
användarvänlig	adj
användarvänlighet	noun
användarvänlighetsundersökning	noun
användbar	adj
användbarhet	noun
användning	noun
användningsområde	noun
aorta	noun
apa	noun,verb
apanage	noun
apart	adj
apartheid	noun
apati	noun
apatisk	adj
apel	noun
apell	name
apelsin	noun
apelsinjuice	noun
apelsinkärna	noun
apelsinlikör	noun
apelsinskal	noun
apelsinträd	noun
apenninerna	name
aperitif	noun
apg	name
apk	noun
apkoppor	noun
apodiktisk	adj
apogeum	noun
apokalyps	noun
apokalyptiker	noun
apokalyptisk	adj
apokope	noun
apokryf	adj,noun
apokryfisk	adj
apollo	name
apologet	noun
apologetik	noun
apologetisk	adj
apologi	noun
apostel	noun
apostlagärningarna	name
apostlaskap	noun
apostolisk	adj
apostrofera	verb
apostrofering	noun
apostroftecken	noun
apotek	noun
apotekare	noun
apotekspersonal	noun
apotemnofili	noun
apoteos	noun
apoteosera	verb
apoteosering	noun
app	intj,noun
apparat	noun
apparatur	noun
appell	noun
appellationsdomstol	noun
appellativ	noun
appellativisera	verb
appellativiserad	adj
appellativisering	noun
appellera	verb
appellering	noun
applicera	verb
applicerad	adj
applicerbar	adj
applicering	noun
applikation	noun
applåd	noun
applådera	verb
applåderad	adj
apport	intj,noun
apportegendom	noun
apportera	verb
appreciering	noun
approchera	verb
approximera	verb
approximerad	adj
approximering	noun
aprikos	adj,noun
aprikosfärgad	adj
aprikoskräm	noun
aprikosträd	noun
april	noun
aprilskämt	noun
aprilväder	noun
apropå	adv,prep
aptera	verb
aptit	noun
aptitlig	adj
aptitlighet	noun
aptitlöshet	noun
aptitretande	adj
aptitretare	noun
apulien	name
aq	noun
ar	noun
ara	noun
arab	noun
arabesk	noun
arabeskartad	adj
arabeskmönster	noun
arabhingst	noun
arabien	name
arabisera	verb
arabisering	noun
arabisk	adj
arabiska	noun
arabisktalande	adj
arabist	noun
arabland	noun
arabstat	noun
arabvärld	noun
aragonien	name
aragonier	noun
arameisk	adj
arameiska	noun
arapapegoja	noun
arbeta	verb
arbetad	adj
arbetare	noun
arbetarklass	noun
arbetarskydd	noun
arbete	noun
arbetsam	adj
arbetsamhet	noun
arbetsbok	noun
arbetsbrist	noun
arbetsdag	noun
arbetsenhet	noun
arbetsför	adj
arbetsfördelning	noun
arbetsförhet	noun
arbetsförmedling	noun
arbetsförmåga	noun
arbetsgivaravgift	noun
arbetsgivare	noun
arbetsgivarförening	noun
arbetsgivarintyg	noun
arbetsgivarorganisation	noun
arbetsgrupp	noun
arbetshypotes	noun
arbetshäst	noun
arbetsinsats	noun
arbetsintensiv	adj
arbetskamrat	noun
arbetskläder	noun
arbetskraft	noun
arbetskraftsinvandring	noun
arbetskrävande	adj
arbetslag	noun
arbetsledare	noun
arbetslinje	noun
arbetsliv	noun
arbetslivserfarenhet	noun
arbetsläger	noun
arbetslös	adj
arbetslöshet	noun
arbetslöshetsersättning	noun
arbetslöshetsförsäkring	noun
arbetslöshetskassa	noun
arbetsmarknad	noun
arbetsmarknadsdepartement	noun
arbetsmarknadsminister	noun
arbetsmarknadspolitik	noun
arbetsmarknadspolitisk	adj
arbetsmarknadsutskott	noun
arbetsmiljö	noun
arbetsminne	noun
arbetsmyra	noun
arbetsnamn	noun
arbetsnarkoman	noun
arbetsnarkomani	noun
arbetsområde	noun
arbetsoverall	noun
arbetspass	noun
