у	1000000	PREPOSITION
је	828965	VERB
и	638148	OTHER
на	342194	PREPOSITION
се	303600	OTHER
категорија	255501	NOUN,OTHER
су	224093	OTHER
од	215396	PREPOSITION
да	210056	OTHER
године	183814	NOUN,OTHER	година
за	182634	PREPOSITION
са	145354	OTHER
из	136476	PREPOSITION
насеља	127411	NOUN,OTHER	насеље
насеље	127181	NOUN,OTHER
мексику	100176	OTHER
а	98600	OTHER
као	98345	OTHER
који	87734	OTHER
референце	81904	OTHER
становника	76593	NOUN,OTHER	становник
држава	71847	NOUN,OTHER
још	69734	OTHER
везе	69359	NOUN,OTHER	веза
спољашње	67793	ADJECTIVE	спољашњи
према	67232	PREPOSITION
код	66996	NOUN,PREPOSITION
општини	65580	NOUN,OTHER	општина
до	63466	NOUN,PREPOSITION
налази	58139	NOUN,OTHER	налаз
види	56679	OTHER
по	56570	PREPOSITION
био	54830	OTHER
држави	54776	NOUN,OTHER	држава
савезној	53176	ADJECTIVE	савезни
географија	52830	NOUN,OTHER
што	50719	OTHER
википројект	50336	OTHER
општина	50018	NOUN,OTHER
становништво	49549	NOUN,OTHER
или	47204	OTHER
о	44189	PREPOSITION
која	42282	OTHER
висини	41300	NOUN,OTHER	висина
надморској	40798	OTHER
насељу	40464	NOUN,OTHER	насеље
које	38604	OTHER
живело	37371	OTHER
државе	34627	NOUN,OTHER	држава
подацима	34588	NOUN,OTHER	податак
локација	33488	NOUN,OTHER
након	33186	PREPOSITION
али	33000	OTHER
савезна	31563	ADJECTIVE	савезни
година	31301	NOUN,OTHER
попис	31097	NOUN,OTHER
би	29945	OTHER
није	28961	OTHER
била	28525	NOUN,OTHER	било
хронологија	28124	NOUN,OTHER
савезне	28096	ADJECTIVE	савезни
мексика	27874	OTHER
мексичка	27609	ADJECTIVE	мексички
не	27561	OTHER
град	26816	NOUN,OTHER
број	26775	NOUN,OTHER
током	26323	NOUN,PREPOSITION	ток
слика	26238	NOUN,OTHER
де	26226	OTHER
то	25474	OTHER
сад	25079	NOUN,OTHER
када	25035	NOUN,OTHER	кад
округу	24941	NOUN,OTHER	округ
мапе	24648	NOUN,OTHER	мапа
литература	24601	NOUN,OTHER
више	23610	ADJECTIVE,PREPOSITION	висок
око	22499	NOUN,PREPOSITION	ока
има	21637	OTHER
опис	21375	NOUN,OTHER
под	21206	NOUN,PREPOSITION
такође	20905	OTHER
сан	20779	NOUN,OTHER
због	20620	PREPOSITION
било	20423	NOUN,OTHER
док	20291	NOUN,OTHER
може	20110	OTHER
место	19995	NOUN,PREPOSITION
први	19732	ADJECTIVE
ел	19666	OTHER
га	19485	OTHER
како	19266	OTHER
време	19098	NOUN,OTHER
између	18523	PREPOSITION
назив	18192	NOUN,OTHER
где	17857	OTHER
само	17745	ADJECTIVE	сам
све	17672	NOUN,ADJECTIVE	сав
површина	17571	NOUN,OTHER
слике	17368	NOUN,OTHER	слика
име	17172	NOUN,OTHER
италији	16944	OTHER
ла	16856	OTHER
један	16434	OTHER
били	15674	OTHER
два	15434	OTHER
с	15299	NOUN,PREPOSITION
ће	15268	OTHER
града	15223	NOUN,OTHER	град
их	14654	OTHER
дана	14387	NOUN,OTHER	дан
три	14376	OTHER
део	14149	NOUN,OTHER
градови	14084	OTHER
нови	14048	NOUN,ADJECTIVE	нова
касније	14020	ADJECTIVE	касан
тако	13934	OTHER
против	13743	PREPOSITION
века	13526	NOUN,OTHER	век
он	13393	OTHER
попису	13381	NOUN,OTHER	попис
србије	13349	OTHER
становништва	13183	NOUN,OTHER	становништво
своје	13154	OTHER
после	12994	NOUN,PREPOSITION	посао
рата	12838	NOUN,OTHER	рат
српски	12817	NOUN,ADJECTIVE
пре	12742	PREPOSITION
без	12547	NOUN,PREPOSITION
неколико	12514	OTHER
стране	12500	NOUN,ADJECTIVE	страна
му	11946	OTHER
тога	11723	NOUN,OTHER
округ	11636	NOUN,OTHER
јер	11626	OTHER
ширина	11581	NOUN,OTHER
општине	11422	NOUN,OTHER	општина
могу	11393	OTHER
две	11251	OTHER
те	11229	OTHER
бити	11122	NOUN,VERB	бит
датотека	11116	NOUN,OTHER
места	11038	NOUN,OTHER	место
веракруз	10943	OTHER
него	10887	NOUN,OTHER	нега
коју	10838	OTHER
београд	10835	PROPER_NOUN
други	10643	ADJECTIVE
региону	10612	NOUN,OTHER	регион
насељено	10536	ADJECTIVE	насељен
преко	10479	PREPOSITION
историја	10437	NOUN,OTHER
друге	10414	NOUN,ADJECTIVE	друг
филм	10324	NOUN,OTHER
већ	10218	OTHER
података	10180	NOUN,OTHER	податак
србији	10161	OTHER
дан	10131	NOUN,OTHER
врста	10120	NOUN,OTHER
пут	10107	NOUN,PREPOSITION
иако	10085	OTHER
међутим	10004	OTHER
густина	9956	NOUN,OTHER
па	9883	OTHER
овај	9856	OTHER
мапа	9855	NOUN,OTHER
људи	9825	NOUN,OTHER	човек
агломерација	9820	NOUN,OTHER
списак	9817	NOUN,OTHER
градова	9809	OTHER
нису	9808	OTHER
ово	9740	OTHER
румунији	9707	OTHER
српске	9554	ADJECTIVE	српски
филмови	9533	NOUN,OTHER	филм
рођени	9454	ADJECTIVE	рођен
