και	657521	OTHER
του	627468	OTHER
το	515001	OTHER
της	440167	OTHER
την	321626	OTHER
από	306514	OTHER
με	274401	OTHER
να	211981	OTHER
τον	210828	OTHER
που	199340	OTHER
των	182668	OTHER
σε	167244	OTHER
στην	166774	OTHER
για	164065	OTHER
τα	157406	OTHER
τη	149829	OTHER
οι	146149	OTHER
είναι	146117	OTHER
στο	144419	OTHER
τους	121552	OTHER
στη	96337	OTHER
ήταν	91887	OTHER
τις	82998	OTHER
ως	75267	OTHER
στις	71173	OTHER
στον	61683	OTHER
ένα	60861	OTHER
ότι	58554	OTHER
δεν	58280	OTHER
στα	53963	OTHER
μια	53626	OTHER
κατά	50562	OTHER
έχει	39244	OTHER
αλλά	38943	OTHER
είχε	38416	OTHER
μετά	37348	OTHER
όπως	35946	OTHER
ενώ	34833	OTHER
θα	32440	OTHER
οποία	31465	OTHER
επίσης	31281	OTHER
δύο	29751	OTHER
αυτό	28069	OTHER
καθώς	23857	OTHER
αυτή	23607	OTHER
όπου	23534	OTHER
όταν	23153	OTHER
μέχρι	21938	OTHER
στους	21842	OTHER
οποίο	21072	OTHER
μεταξύ	20819	OTHER
προς	20291	OTHER
έχουν	19834	OTHER
όμως	19601	OTHER
αν	19509	OTHER
μία	19442	OTHER
χρόνια	18647	OTHER
έγινε	17900	OTHER
πιο	17620	OTHER
πρώτη	17069	OTHER
αιώνα	17042	OTHER
πόλη	16902	OTHER
μπορεί	16733	OTHER
περιοχή	15979	OTHER
μόνο	15669	OTHER
ένας	15189	OTHER
πολύ	14916	OTHER
σύμφωνα	14795	OTHER
έτσι	14767	OTHER
κάθε	14423	OTHER
θέση	14256	OTHER
τότε	14117	OTHER
είχαν	13380	OTHER
περίοδο	13158	OTHER
ενός	13144	OTHER
σήμερα	12917	OTHER
μέσα	12887	OTHER
αργότερα	12796	OTHER
μαζί	12644	OTHER
οποίος	12595	OTHER
βρίσκεται	12316	OTHER
όνομα	12256	OTHER
διάρκεια	12179	OTHER
περίπου	11981	OTHER
έναν	11964	OTHER
μέρος	11643	OTHER
λόγω	11596	OTHER
πως	11452	OTHER
κυρίως	11444	OTHER
ομάδα	10736	OTHER
Ελλάδα	10721	PROPER_NOUN
μεγάλη	10601	OTHER
αυτά	10410	OTHER
υπό	10376	OTHER
έως	10251	OTHER
πριν	10230	OTHER
πάνω	10085	OTHER
ωστόσο	9994	OTHER
ου	9799	OTHER
υπάρχουν	9740	OTHER
εποχή	9645	OTHER
πρώτο	9596	OTHER
νέα	9562	OTHER
χωρίς	9454	OTHER
πολλές	9309	OTHER
φορά	9265	OTHER
αποτελεί	9219	OTHER
υπάρχει	9197	OTHER
έργο	9085	OTHER
χώρα	8917	OTHER
πόλης	8813	OTHER
ίδια	8766	OTHER
επί	8502	OTHER
αποτέλεσμα	8407	OTHER
δηλαδή	8391	OTHER
πολλά	8354	OTHER
άλλες	8242	OTHER
τέλος	8215	OTHER
συνέχεια	8185	OTHER
αυτές	8161	OTHER
εκεί	8084	OTHER
τόσο	8025	OTHER
αφού	8019	OTHER
άλλα	7982	OTHER
ακόμα	7944	OTHER
εκτός	7810	OTHER
μιας	7774	OTHER
σειρά	7768	OTHER
σαν	7744	OTHER
τμήμα	7742	OTHER
μέσω	7645	OTHER
ακόμη	7612	OTHER
τελικά	7567	OTHER
φορές	7564	OTHER
ιστορία	7502	OTHER
μεγάλο	7417	OTHER
όσο	7401	OTHER
όλα	7371	OTHER
τρεις	7351	OTHER
αναφέρεται	7251	OTHER
πρέπει	7236	OTHER
κέντρο	7208	OTHER
ελληνική	7181	OTHER
όχι	7058	OTHER
αρχές	7005	OTHER
ίδιο	6945	OTHER
αρχικά	6933	OTHER
ώστε	6836	OTHER
γλώσσα	6795	OTHER
μορφή	6740	OTHER
κατοίκους	6737	OTHER
πόλεμο	6659	OTHER
κάτω	6605	OTHER
μη	6598	OTHER
ετών	6590	OTHER
υπήρξε	6585	OTHER
κυβέρνηση	6545	OTHER
οποίες	6533	OTHER
σύστημα	6532	OTHER
έτος	6531	OTHER
έργα	6515	OTHER
παρά	6510	OTHER
κοντά	6502	OTHER
Αθήνα	6501	PROPER_NOUN
γεννήθηκε	6494	OTHER
χρήση	6464	OTHER
χώρας	6455	OTHER
ανάμεσα	6442	OTHER
βάση	6422	OTHER
συχνά	6414	OTHER
γύρω	6396	OTHER
Αρχείο	6393	OTHER
χρόνο	6377	OTHER
περιοχές	6368	OTHER
έκανε	6335	OTHER
επειδή	6318	OTHER
συνήθως	6290	OTHER
χωριό	6273	OTHER
γεγονός	6243	OTHER
πλέον	6199	OTHER
έδρα	6193	OTHER
Εθνική	6187	OTHER
ξεκίνησε	6185	OTHER
βασιλιά	6173	OTHER
κι	6136	OTHER
εν	6122	OTHER
τελευταία	6071	OTHER
πολέμου	6059	OTHER
είτε	6027	OTHER
τίτλο	6010	OTHER
ιδιαίτερα	6000	OTHER
εκ	5952	OTHER
θεωρείται	5943	OTHER
ζωή	5940	OTHER
πρώτος	5881	OTHER
γίνεται	5873	OTHER
κόσμο	5852	OTHER
αυτός	5824	OTHER
άλλη	5809	OTHER
εκείνη	5756	OTHER
Αγίου	5733	PROPER_NOUN
πολιτική	5660	OTHER
βόρεια	5631	OTHER
τρόπο	5629	OTHER
δε	5618	OTHER
όλες	5586	OTHER
σχετικά	5584	OTHER
μέλη	5561	OTHER
στοιχεία	5541	OTHER
άλλων	5537	OTHER
σχεδόν	5531	OTHER
Ελλάδας	5530	PROPER_NOUN
ίδιος	5497	OTHER
Εκκλησία	5490	OTHER
ονομασία	5468	OTHER
Ιανουαρίου	5457	PROPER_NOUN
χώρες	5443	OTHER
δεύτερη	5438	OTHER
πρόεδρος	5432	OTHER
παράδειγμα	5412	OTHER
μεγαλύτερο	5404	OTHER
γιος	5388	OTHER
μεγαλύτερη	5381	OTHER
Ιουλίου	5365	PROPER_NOUN
ηλικία	5346	OTHER
μέλος	5316	OTHER
μπορούν	5311	OTHER
περισσότερο	5280	OTHER
πρωτάθλημα	5239	OTHER
νότια	5208	OTHER
Αυγούστου	5198	PROPER_NOUN
αγώνες	5186	OTHER
Οκτωβρίου	5176	PROPER_NOUN
πέθανε	5169	OTHER
Μαΐου	5152	PROPER_NOUN
άρχισε	5142	OTHER
γίνει	5125	OTHER
Απριλίου	5115	PROPER_NOUN
Νοεμβρίου	5114	PROPER_NOUN
εκλογές	5106	OTHER
Μαρτίου	5100	PROPER_NOUN
όρος	5098	OTHER
Σεπτεμβρίου	5066	PROPER_NOUN
δεκαετία	5064	OTHER
Ιουνίου	5057	PROPER_NOUN
νέο	5032	OTHER
ταινία	5027	OTHER
χρησιμοποιείται	5014	OTHER
εναντίον	4995	OTHER
νησί	4994	OTHER
ομάδες	4990	OTHER
περιλαμβάνει	4990	OTHER
εποχής	4972	OTHER
ήδη	4959	OTHER
μας	4916	OTHER
σχέση	4899	OTHER
κάποια	4898	OTHER
μάχη	4875	OTHER
ζωής	4849	OTHER
Ευρώπη	4840	PROPER_NOUN
Δεκεμβρίου	4814	PROPER_NOUN
θάνατο	4776	OTHER
σημείο	4757	OTHER
αυτών	4750	OTHER
πρώτα	4740	OTHER
αφορά	4736	OTHER
βασιλιάς	4726	OTHER
δυνάμεις	4678	OTHER
γνωστό	4647	OTHER
παράλληλα	4630	OTHER
πόλεις	4614	OTHER
πήρε	4612	OTHER
περιοχής	4591	OTHER
ΗΠΑ	4553	PROPER_NOUN
βρίσκονται	4541	OTHER
αρκετά	4539	OTHER
τρία	4535	OTHER
οποίοι	4526	OTHER
μουσική	4522	OTHER
έλαβε	4521	OTHER
πρώην	4484	OTHER
δεύτερο	4480	OTHER
ρόλο	4455	OTHER
δυο	4448	OTHER
μάλιστα	4442	OTHER
αυτού	4439	OTHER
ιδρύθηκε	4439	OTHER
λίγο	4434	OTHER
όλη	4429	OTHER
χώρο	4423	OTHER
κάτι	4417	OTHER
παιδιά	4413	OTHER
γνωστή	4411	OTHER
Αθηνών	4409	PROPER_NOUN
Έλληνες	4399	PROPER_NOUN
αγώνα	4379	OTHER
κόρη	4366	OTHER
κάνει	4339	OTHER
Δήμος	4333	OTHER
τέλη	4325	OTHER
πατέρα	4323	OTHER
πολλοί	4316	OTHER
άλλο	4296	OTHER
κατηγορία	4273	OTHER
πληθυσμό	4264	OTHER
αυτής	4248	OTHER
κοινότητα	4233	OTHER
μέτρα	4220	OTHER
ομάδας	4193	OTHER
σημαίνει	4187	OTHER
Φεβρουαρίου	4183	PROPER_NOUN
ανάπτυξη	4166	OTHER
χλμ	4152	OTHER
αυτόν	4143	OTHER
Ένωση	4142	OTHER
κάτοικοι	4133	OTHER
φαίνεται	4107	OTHER
έπειτα	4102	OTHER
πρωτεύουσα	4099	OTHER
μόλις	4087	OTHER
αρχαία	4083	OTHER
Πανεπιστήμιο	4066	OTHER
χρονιά	4065	OTHER
ονομάζεται	4057	OTHER
σημαντικό	4007	OTHER
οποίων	4007	OTHER
Γαλλία	4000	PROPER_NOUN
διάφορες	3996	OTHER
αρχή	3989	OTHER
περί	3986	OTHER
αποτελούν	3986	OTHER
κράτος	3983	OTHER
Σχολή	3983	OTHER
διάστημα	3975	OTHER
παραγωγή	3929	OTHER
ελληνικό	3920	OTHER
πέντε	3907	OTHER
κατάσταση	3905	OTHER
κόμμα	3900	OTHER
περίπτωση	3878	OTHER
συμμετείχε	3875	OTHER
μεγάλες	3865	OTHER
γιατί	3850	OTHER
ανέλαβε	3824	OTHER
Δήμου	3805	OTHER
εξής	3802	OTHER
μου	3799	OTHER
σημαντική	3797	OTHER
δήμο	3789	OTHER
άλλους	3786	OTHER
ελληνικής	3778	OTHER
μπορούσε	3774	OTHER
περισσότερα	3769	OTHER
Αυτοκρατορίας	3768	OTHER
αναφέρει	3765	OTHER
επιτυχία	3760	OTHER
σώμα	3760	OTHER
δημιουργία	3750	OTHER
επιπλέον	3733	OTHER
ποτέ	3722	OTHER
οπότε	3721	OTHER
εξουσία	3716	OTHER
βρισκόταν	3716	OTHER
Παγκόσμιο	3702	OTHER
μήκος	3684	OTHER
αριθμό	3683	OTHER
σκοπό	3668	OTHER
μην	3664	OTHER
Βασίλειο	3662	OTHER
Εθνικής	3654	OTHER
άλλοι	3640	OTHER
πατέρας	3638	OTHER
δύναμη	3633	OTHER
οικογένεια	3627	OTHER
έδωσε	3627	OTHER
πληθυσμού	3584	OTHER
Εκκλησίας	3573	OTHER
έγιναν	3572	OTHER
Αυτοκρατορία	3566	OTHER
Μουσείο	3556	OTHER
πλευρά	3545	OTHER
Γερμανία	3541	PROPER_NOUN
λέξη	3514	OTHER
συνολικά	3514	OTHER
περισσότερες	3507	OTHER
οποίου	3488	OTHER
Νέας	3482	OTHER
ημερολόγιο	3477	OTHER
επίπεδο	3469	OTHER
σύνολο	3469	OTHER
αποτελείται	3465	OTHER
όλο	3459	OTHER
όλων	3453	OTHER
άτομα	3449	OTHER
πάλι	3436	OTHER
πίσω	3434	OTHER
λόγο	3433	OTHER
αριθμός	3426	OTHER
παράδοση	3419	OTHER
γενικά	3419	OTHER
εταιρεία	3412	OTHER
σημαία	3409	OTHER
βιβλίο	3405	OTHER
κόσμου	3389	OTHER
μητέρα	3386	OTHER
κράτους	3384	OTHER
Δημοκρατία	3381	OTHER
σημαντικά	3376	OTHER
ντε	3359	OTHER
κέρδισε	3339	OTHER
δεκαετίας	3333	OTHER
τι	3327	OTHER
συγκεκριμένα	3325	OTHER
μήνες	3322	OTHER
Ιταλία	3322	PROPER_NOUN
υπήρχε	3315	OTHER
θέμα	3299	OTHER
προκειμένου	3295	OTHER
πηγές	3283	OTHER
τελικό	3281	OTHER
επέστρεψε	3263	OTHER
περιόδου	3260	OTHER
ημέρα	3257	OTHER
έγραψε	3252	OTHER
ούτε	3244	OTHER
μικρό	3241	OTHER
πάντα	3236	OTHER
Γη	3226	OTHER
σελίδα	3219	OTHER
στρατό	3216	OTHER
εκατομμύρια	3209	OTHER
σεζόν	3198	OTHER
προέρχεται	3188	OTHER
θεωρία	3187	OTHER
έκδοση	3181	OTHER
διάφορα	3170	OTHER
θάλασσα	3170	OTHER
Δημοκρατίας	3167	OTHER
χιλιόμετρα	3165	OTHER
βαθμό	3164	OTHER
αυτούς	3147	OTHER
θέατρο	3139	OTHER
ανήκει	3126	OTHER
αυτήν	3121	OTHER
χωριού	3120	OTHER
μικρή	3107	OTHER
παρέμεινε	3106	OTHER
αυτοκράτορα	3103	OTHER
γνωστός	3100	OTHER
απέκτησε	3083	OTHER
Γαλλίας	3080	PROPER_NOUN
Εθνικό	3074	OTHER
αμέσως	3071	OTHER
έκταση	3059	OTHER
πρόγραμμα	3058	OTHER
απ	3055	OTHER
κυκλοφόρησε	3050	OTHER
είδη	3038	OTHER
όνομά	3023	OTHER
νησιά	3020	OTHER
πολλούς	3017	OTHER
επαρχία	3016	OTHER
στρατού	3008	OTHER
κοινό	3007	OTHER
ελληνικού	3004	OTHER
ακολούθησε	3000	OTHER
Θεσσαλονίκης	2991	PROPER_NOUN
οδήγησε	2981	OTHER
Ιωάννη	2963	PROPER_NOUN
μερικές	2961	OTHER
τύπου	2960	OTHER
στιγμή	2958	OTHER
ξανά	2949	OTHER
έχοντας	2947	OTHER
πληθυσμός	2946	OTHER
Κύπελλο	2939	OTHER
επανάσταση	2938	OTHER
Γης	2938	OTHER
γι	2932	OTHER
κατάφερε	2928	OTHER
νίκη	2923	OTHER
άποψη	2922	OTHER
βοήθεια	2922	OTHER
είδος	2920	OTHER
έξι	2920	OTHER
απογραφή	2916	OTHER
Έλληνας	2914	PROPER_NOUN
τραγούδι	2914	OTHER
έφτασε	2911	OTHER
συμμετοχή	2903	OTHER
νομού	2903	OTHER
χαρακτηριστικά	2899	OTHER
όρο	2896	OTHER
ος	2894	OTHER
κατέκτησε	2884	OTHER
γιο	2877	OTHER
κόμματος	2870	OTHER
κάποιο	2867	OTHER
τέσσερις	2867	OTHER
ης	2858	OTHER
παρουσία	2857	OTHER
κατασκευή	2852	OTHER
όλοι	2848	OTHER
Ευρώπης	2842	PROPER_NOUN
σχέδιο	2841	OTHER
εξαιτίας	2830	OTHER
κατόπιν	2828	OTHER
κυβέρνησης	2826	OTHER
ελληνικά	2825	OTHER
πρώτες	2808	OTHER
αρκετές	2802	OTHER
νερό	2793	OTHER
έτη	2791	OTHER
όλους	2789	OTHER
Ιωάννης	2770	PROPER_NOUN
αυτοί	2758	OTHER
λειτουργία	2741	OTHER
νέου	2733	OTHER
παραπάνω	2732	OTHER
επόμενη	2731	OTHER
πρόκειται	2728	OTHER
Ένωσης	2726	OTHER
άλμπουμ	2707	OTHER
απόσταση	2702	OTHER
Παρίσι	2697	PROPER_NOUN
οικονομική	2693	OTHER
θρόνο	2690	OTHER
ίσως	2689	OTHER
βραβείο	2669	OTHER
επίσημα	2667	OTHER
ανατολικά	2667	OTHER
Ελλήνων	2653	PROPER_NOUN
σχέσεις	2635	OTHER
διαδικασία	2633	OTHER
μικρά	2629	OTHER
γλώσσες	2628	OTHER
ημέρες	2628	OTHER
εντός	2626	OTHER
Μαρία	2620	PROPER_NOUN
κατ	2608	OTHER
γυναίκες	2605	OTHER
έπρεπε	2604	OTHER
μέσο	2600	OTHER
ναός	2596	OTHER
υπήρχαν	2591	OTHER
καλοκαίρι	2587	OTHER
νησιού	2585	OTHER
τραγούδια	2585	OTHER
ιστορικό	2582	OTHER
Συνθήκη	2575	OTHER
ανά	2573	OTHER
χρησιμοποιούνται	2571	OTHER
τμήματα	2569	OTHER
κεντρική	2560	OTHER
δυτικά	2553	OTHER
προβλήματα	2550	OTHER
εξ	2543	OTHER
σπίτι	2540	OTHER
πηγή	2537	OTHER
τουλάχιστον	2534	OTHER
Γρηγοριανό	2531	PROPER_NOUN
εικόνα	2528	OTHER
κατοίκων	2514	OTHER
απέναντι	2511	OTHER
κύριο	2508	OTHER
Αγίας	2500	PROPER_NOUN
αγωνίστηκε	2496	OTHER
Κωνσταντινούπολη	2495	PROPER_NOUN
έλεγχο	2491	OTHER
οικισμός	2489	OTHER
παραγωγής	2488	OTHER
προσπάθεια	2488	OTHER
συνθήκες	2479	OTHER
διαθέτει	2478	OTHER
τέχνης	2473	OTHER
πλοία	2470	OTHER
μέση	2470	OTHER
μεγάλης	2462	OTHER
άρθρο	2462	OTHER
εδώ	2459	OTHER
περιπτώσεις	2448	OTHER
Άγιος	2446	OTHER
θέματα	2444	OTHER
Βασιλείου	2439	OTHER
ειδικά	2431	OTHER
θέσεις	2430	OTHER
οικογένειας	2430	OTHER
ταυτόχρονα	2408	OTHER
χαρακτήρα	2400	OTHER
έννοια	2396	OTHER
περιέχει	2395	OTHER
Θεού	2394	OTHER
τρίτη	2392	OTHER
έτους	2388	OTHER
συστήματος	2388	OTHER
οποίας	2384	OTHER
κάποιες	2383	OTHER
απόφαση	2380	OTHER
αντίστοιχα	2369	OTHER
μουσικής	2364	OTHER
δημιουργήθηκε	2362	OTHER
επίσημη	2361	OTHER
δυτική	2353	OTHER
πορεία	2350	OTHER
εμφανίζεται	2346	OTHER
κύρια	2336	OTHER
